개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3230000,202632300000800109,서울특별시 송파구청,서울특별시 송파구 양산로7길 19,서울특별시 송파구 거여동 557-2,생활방범,4,200,,30,201801,02-2147-4657,37.4934,127.14224,2026-05-01,,2026-05-22 22:28:27,2026-05-21 10:52:24
3230000,202632300000800110,서울특별시 송파구청,서울특별시 송파구 오금로59길 5,서울특별시 송파구 거여동 22-11,생활방범,4,200,,30,201912,02-2147-4657,37.49411,127.14406,2026-05-01,,2026-05-22 22:28:27,2026-05-21 10:52:24
3230000,202632300000800111,서울특별시 송파구청,서울특별시 송파구 거마로17길 21,서울특별시 송파구 거여동 1-7,생활방범,3,360,,30,201912,02-2147-4657,37.49907,127.14424,2026-05-01,,2026-05-22 22:28:27,2026-05-21 10:52:24
3230000,202632300000800112,서울특별시 송파구청,서울특별시 송파구 성내천로20길 11,서울특별시 송파구 거여동 2-16 한전주 옆,생활방범,2,200,,30,202009,02-2147-4657,37.49839,127.14386,2026-05-01,,2026-05-22 22:28:27,2026-05-21 10:52:24
3230000,202632300000800113,서울특별시 송파구청,서울특별시 송파구 오금로54길 38,서울특별시 송파구 거여동 563-10,생활방범,3,300,,30,202104,02-2147-4657,37.49272,127.14406,2026-05-01,,2026-05-22 22:28:27,2026-05-21 10:52:24
3230000,202632300000800114,서울특별시 송파구청,서울특별시 송파구 거마로9길 32-7,서울특별시 송파구 거여동 127-12,생활방범,3,360,,30,202112,02-2147-4657,37.49786,127.14312,2026-05-01,,2026-05-22 22:28:27,2026-05-21 10:52:24
3230000,202632300000800115,서울특별시 송파구청,,서울특별시 송파구 거여동 5,생활방범,4,360,,30,202312,02-2147-4657,37.49922,127.14194,2026-05-01,,2026-05-22 22:28:27,2026-05-21 10:52:24
3230000,202632300000800116,서울특별시 송파구청,서울특별시 송파구 오금로 495,서울특별시 송파구 거여동 26-3,생활방범,3,200,,30,202312,02-2147-4657,37.49347,127.14382,2026-05-01,,2026-05-22 22:28:27,2026-05-21 10:52:24
3230000,202632300000800117,서울특별시 송파구청,서울특별시 송파구 오금로 495,서울특별시 송파구 거여동 26-3,생활방범,1,200,,30,202312,02-2147-4657,37.49347,127.14382,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800118,서울특별시 송파구청,서울특별시 송파구 오금로53길 4,서울특별시 송파구 거여동 20-13,생활방범,4,200,,30,202312,02-2147-4657,37.49524,127.14116,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800119,서울특별시 송파구청,서울특별시 송파구 거마로7길 1-27,서울특별시 송파구 거여동 178-60,생활방범,3,200,,30,202312,02-2147-4657,37.49493,127.14404,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800120,서울특별시 송파구청,서울특별시 송파구 오금로54길 27-1,서울특별시 송파구 거여동 562-15,생활방범,3,200,,30,202411,02-2147-4657,37.4932,127.14308,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800121,서울특별시 송파구청,,서울특별시 송파구 거여동 10-9,생활방범,3,200,,30,202411,02-2147-4657,37.49734,127.14197,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800122,서울특별시 송파구청,,서울특별시 송파구 거여동 18-6,생활방범,3,200,,30,202511,02-2147-4657,37.49601,127.14041,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800123,서울특별시 송파구청,서울특별시 송파구 오금로 464,서울특별시 송파구 거여동 552,생활방범,3,200,,30,202511,02-2147-4657,37.49473,127.14076,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800124,서울특별시 송파구청,서울특별시 송파구 거마로7길 9-10,서울특별시 송파구 거여동 178-74,생활방범,2,200,,30,201801,02-2147-4657,37.49537,127.144,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800125,서울특별시 송파구청,서울특별시 송파구 오금로 61길 21,서울특별시 송파구 거여2동 198-1,생활방범,4,200,,30,201801,02-2147-4657,37.4945,127.14723,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800126,서울특별시 송파구청,서울특별시 송파구 거마로2길 38,서울특별시 송파구 거여2동 258-30,생활방범,4,200,,30,201801,02-2147-4657,37.49176,127.14735,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800127,서울특별시 송파구청,서울특별시 송파구 마천로54길 18-4,서울특별시 송파구 거여2동 258-119,생활방범,2,200,,30,201701,02-2147-4657,37.49019,127.14836,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800128,서울특별시 송파구청,서울특별시 송파구 오금로68길 30,서울특별시 송파구 거여2동 258-9,생활방범,2,200,,30,201801,02-2147-4657,37.49077,127.14913,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800129,서울특별시 송파구청,서울특별시 송파구 오금로64마길 5-1,서울특별시 송파구 거여2동 258-108,생활방범,4,200,,30,201801,02-2147-4657,37.49128,127.14752,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800130,서울특별시 송파구청,서울특별시 송파구 오금로64라길 10,서울특별시 송파구 거여2동 258-99,생활방범,2,200,,30,201912,02-2147-4657,37.49127,127.14798,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800131,서울특별시 송파구청,서울특별시 송파구 마천로56길 22,서울특별시 송파구 거여동 568-5,생활방범,4,360,,30,201912,02-2147-4657,37.49224,127.14495,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800132,서울특별시 송파구청,서울특별시 송파구 거마로2길 3-12,서울특별시 송파구 거여동 40-11,생활방범,3,360,,30,201912,02-2147-4657,37.49381,127.14537,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800133,서울특별시 송파구청,서울특별시 송파구 오금로64가길 11,서울특별시 송파구 거여동 550-2,생활방범,4,360,,30,201904,02-2147-4657,37.49219,127.14845,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800134,서울특별시 송파구청,서울특별시 송파구 오금로62길 10,서울특별시 송파구 거여동 31-9,생활방범,3,200,,30,201912,02-2147-4657,37.49252,127.14599,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800135,서울특별시 송파구청,서울특별시 송파구 오금로66길 14,서울특별시 송파구 거여동 550-12,생활방범,2,200,,30,202512,02-2147-4657,37.49223,127.14924,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800136,서울특별시 송파구청,서울특별시 송파구 오금로68길 11,서울특별시 송파구 거여동 226-7,생활방범,3,360,,30,201601,02-2147-4657,37.49207,127.15029,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800137,서울특별시 송파구청,서울특별시 송파구 오금나루64나길 8-1,서울특별시 송파구 거여동 548,생활방범,1,200,,30,201801,02-2147-4657,37.49183,127.14821,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800138,서울특별시 송파구청,서울특별시 송파구 거마로2길 15,서울특별시 송파구 거여동 36-15 할매떡복기,생활방범,3,200,,30,201801,02-2147-4657,37.49343,127.14608,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800139,서울특별시 송파구청,서울특별시 송파구 양상로 38,서울특별시 송파구 거여동 567 YOGRER PRESSO,생활방범,4,200,,30,201801,02-2147-4657,37.49235,127.14425,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800140,서울특별시 송파구청,서울특별시 송파구 양산로10길 14,서울특별시 송파구 거여동 251-1 맞은편 백암사우나,생활방범,4,200,,30,201912,02-2147-4657,37.49211,127.1458,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800141,서울특별시 송파구청,서울특별시 송파구 거마로8길 23,서울특별시 송파구 거여동 45-1 블레스빌아파트,생활방범,3,360,,30,202009,02-2147-4657,37.49351,127.14735,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800142,서울특별시 송파구청,서울특별시 송파구 오금로64다길 14-1,서울특별시 송파구 거여동 258-53,생활방범,3,300,,30,202104,02-2147-4657,37.49121,127.14856,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800143,서울특별시 송파구청,서울특별시 송파구 양산로8길 17,서울특별시 송파구 거여동 251-23,생활방범,3,360,,30,202208,02-2147-4657,37.49126,127.14563,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:24
3230000,202632300000800144,서울특별시 송파구청,서울특별시 송파구 거마로8길 6,서울특별시 송파구 거여동 42,생활방범,2,300,,30,202312,02-2147-4657,37.49466,127.14572,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:25
3230000,202632300000800145,서울특별시 송파구청,서울특별시 송파구 거마로8길 6,서울특별시 송파구 거여동 42,생활방범,2,800,,30,202208,02-2147-4657,37.49466,127.14572,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:25
3230000,202632300000800146,서울특별시 송파구청,,서울특별시 송파구 거여동 37-10,생활방범,4,200,,30,202312,02-2147-4657,37.49318,127.14465,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:25
3230000,202632300000800147,서울특별시 송파구청,서울특별시 송파구 거마로10길 6,서울특별시 송파구 거여동 43-4,생활방범,3,200,,30,202312,02-2147-4657,37.49524,127.14609,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:25
3230000,202632300000800148,서울특별시 송파구청,서울특별시 송파구 오금로 544,서울특별시 송파구 거여동 32-6,생활방범,4,200,,30,202312,02-2147-4657,37.49274,127.14923,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:25
3230000,202632300000800149,서울특별시 송파구청,서울특별시 송파구 오금로68길 25-9,서울특별시 송파구 거여동 225-127,생활방범,3,200,,30,202411,02-2147-4657,37.49064,127.14984,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:25
3230000,202632300000800150,서울특별시 송파구청,,서울특별시 송파구 거여동 549-13,생활방범,4,200,,30,202411,02-2147-4657,37.49155,127.14969,2026-05-01,,2026-05-22 22:28:28,2026-05-21 10:52:25
3230000,202632300000800151,서울특별시 송파구청,,서울특별시 송파구 거여동 31-16,생활방범,3,200,,30,202511,02-2147-4657,37.49264,127.14742,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800152,서울특별시 송파구청,서울특별시 송파구 오금로 544-18,서울특별시 송파구 거여동 256-39,생활방범,3,200,,30,201601,02-2147-4657,37.49236,127.15016,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800153,서울특별시 송파구청,서울특별시 송파구 성내천로 268,서울특별시 송파구 마천1동 188-2,생활방범,4,200,,30,201801,02-2147-4657,37.49677,127.15395,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800154,서울특별시 송파구청,서울특별시 송파구 마천로61길 25,서울특별시 송파구 마천1동 211-90,생활방범,2,360,,30,201701,02-2147-4657,37.49419,127.15499,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800155,서울특별시 송파구청,서울특별시 송파구 성내천로43길 5,서울특별시 송파구 마천1동 214,생활방범,3,200,,30,201801,02-2147-4657,37.49526,127.15537,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800156,서울특별시 송파구청,서울특별시 송파구 마천로65길 3,서울특별시 송파구 마천1동 323-197,생활방범,3,200,,30,201801,02-2147-4657,37.49184,127.15538,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800157,서울특별시 송파구청,서울특별시 송파구 성내천로41길 12-1,서울특별시 송파구 마천1동 355-1,생활방범,4,200,,30,201801,02-2147-4657,37.49717,127.15541,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800158,서울특별시 송파구청,,서울특별시 송파구 마천동 301-31,생활방범,4,200,,30,201912,02-2147-4657,37.49542,127.15342,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800159,서울특별시 송파구청,,서울특별시 송파구 마천동 301-31,생활방범,2,200,,30,201801,02-2147-4657,37.49542,127.15342,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800160,서울특별시 송파구청,서울특별시 송파구 마천로61가길 7,서울특별시 송파구 마천동 308-23,생활방범,2,200,,30,201912,02-2147-4657,37.4928,127.15347,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800161,서울특별시 송파구청,서울특별시 송파구 마천로61마길 7-24,서울특별시 송파구 마천동 321-15,생활방범,2,360,,30,202312,02-2147-4657,37.49277,127.15517,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800162,서울특별시 송파구청,서울특별시 송파구 성내천로 306,서울특별시 송파구 마천동 211-45,생활방범,1,200,,30,201912,02-2147-4657,37.49366,127.15544,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800163,서울특별시 송파구청,서울특별시 송파구 성내천로43바길 18-1,서울특별시 송파구 마천동 368-7,생활방범,3,360,,30,202208,02-2147-4657,37.49463,127.1576,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800164,서울특별시 송파구청,서울특별시 송파구 마천로51길 32-1,서울특별시 송파구 마천동 190-40,생활방범,3,300,,30,202312,02-2147-4657,37.49695,127.15293,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800165,서울특별시 송파구청,서울특별시 송파구 성내천로43라길 24,서울특별시 송파구 마천동 283-33,생활방범,3,200,,30,202208,02-2147-4657,37.49375,127.15703,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800166,서울특별시 송파구청,서울특별시 송파구 마천로51길 22,서울특별시 송파구 마천동 178-85,생활방범,4,300,,30,201501,02-2147-4657,37.49677,127.15216,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800167,서울특별시 송파구청,서울특별시 송파구 마천로61마길 10-1,서울특별시 송파구 마천동 322-12,생활방범,2,200,,30,201601,02-2147-4657,37.49311,127.15451,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800168,서울특별시 송파구청,서울특별시 송파구 성내천로47길 8-1,서울특별시 송파구 마천동 366-1,생활방범,1,200,,30,201601,02-2147-4657,37.49459,127.15631,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800169,서울특별시 송파구청,서울특별시 송파구 마천로61마길 7-9,서울특별시 송파구 마천동 311-112,생활방범,1,200,,30,201601,02-2147-4657,37.49317,127.15522,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800170,서울특별시 송파구청,서울특별시 송파구 감이남로 13-1,서울특별시 송파구 마천동 571,생활방범,1,200,,30,201601,02-2147-4657,37.49162,127.15841,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800171,서울특별시 송파구청,,서울특별시 송파구 마천동 331-5,생활방범,2,200,,30,201801,02-2147-4657,37.49075,127.15692,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800172,서울특별시 송파구청,서울특별시 송파구 성내천로 287-10,서울특별시 송파구 마천동 362-25,생활방범,3,200,,30,201801,02-2147-4657,37.49507,127.15564,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800173,서울특별시 송파구청,서울특별시 송파구 마천로 299-5,서울특별시 송파구 마천동 128-31,생활방범,2,200,,30,201801,02-2147-4657,37.49626,127.14967,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800174,서울특별시 송파구청,,서울특별시 송파구 마천동 581 널문공원 앞 교차로,생활방범,4,200,,30,201801,02-2147-4657,37.49801,127.15575,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
3230000,202632300000800175,서울특별시 송파구청,서울특별시 송파구 성내천로43나길 10,서울특별시 송파구 마천동 358-1,생활방범,2,200,,30,201801,02-2147-4657,37.49629,127.15555,2026-05-01,,2026-05-22 22:28:29,2026-05-21 10:52:25
